HTS_Code,Description,List
5408.32.10,"Woven fabrics of artificial filament yarn nesoi, mixed mainly or solely with wool or fine animal hair, dyed, nesoi",3
5408.32.30,"Woven fabrics of artificial filament yarn nesoi, dyed, 30 percent or more by wt of silk or silk waste, valued over $33/kg",3
5408.32.90,"Woven fabrics of artificial filament yarn nesoi, dyed, nesoi",3
5408.33.05,"Woven fabrics of artificial filament yarn nesoi, containing 36% or more by wt of wool or fine animal hair, of yarns of different colors",3
5408.33.10,"Woven fabrics of artificial filament yarn nesoi, mixed mainly or solely with wool or fine animal hair, of yarns of different colors, nesoi",3
5408.33.15,"Woven fabrics cont. 85% or more mm filaments nesoi, thread count > 69-142/cm warp and > 31-71/cm filling, of different colored yarns",3
5408.33.30,"Woven fabrics of artificial filament yarn nesoi, of yarns of different colors, 30 percent or more of silk or silk waste, valued over $33/kg",3
5408.33.90,"Woven fabrics of artificial filament yarn nesoi, of yarns of different colors, nesoi",3
5408.34.05,"Woven fabrics of artificial filament yarn nesoi, containing 36 percent or more by weight of wool or fine animal hair, printed",3
5408.34.10,"Woven fabrics of artificial filament yarn nesoi, mixed mainly or solely with wool or fine animal hair, printed, nesoi",3
5408.34.30,"Woven fabrics of artificial filament yarn nesoi, printed, 30 percent or more by weight of silk or silk waste, valued over $33/kg",3
5408.34.90,"Woven fabrics of artificial filament yarn nesoi, printed, nesoi",3
5501.10.00,Synthetic filament tow of nylon or other polyamides,3
5501.20.00,Synthetic filament tow of polyesters,3
5501.30.00,Synthetic filament tow of acrylic or modacrylic,3
5501.40.00,"Synthetic filament tow, of polypropylene",3
5501.90.01,"Synthetic filament tow, nesoi",3
5502.10.00,Artificial filament tow of cellulose acetate,3
5502.90.00,Artificial filament tow other than of cellulose acetate,3
5503.11.00,"Synthetic staple fibers, n/carded, combed or otherwise processed for spinning, of aramids",3
5503.19.10,"Synthetic staple fibers, n/carded, combed or otherwise processed for spinning, of nylon/other polyamides (except aramids), cont 10% or more",3
5503.19.90,"Synthetic staple fibers, n/carded, combed or otherwise processed for spinning, of nylon or other polyamides (except aramids), nesoi 138 HTSUS Product Description Subheading",3
5503.20.00,"Synthetic staple fibers, not carded, combed or otherwise processed for spinning, of polyesters",3
5503.30.00,"Synthetic (acrylic or modacrylic) staple fibers, not carded, combed or otherwise processed for spinning",3
5503.40.00,"Synthetic staple fibers, not carded, combed or otherwise processed for spinning, of polypropylene",3
5503.90.10,"Synthetic staple fibers, not carded, combed or otherwise processed for spinning, of vinyon",3
5503.90.90,"Synthetic staple fibers, not carded, combed or otherwise processed for spinning, nesoi",3
5504.10.00,"Artificial staple fibers, not carded, combed or otherwise processed for spinning, of viscose rayon",3
5504.90.00,"Artificial staple fibers, not carded, combed or otherwise processed for spinning, other than of viscose rayon",3
5505.10.00,"Waste (including noils, yarn waste and garnetted stock) of synthetic fibers",3
5505.20.00,"Waste (including noils, yarn waste and garnetted stock) of artificial fibers",3
5506.10.00,"Synthetic staple fibers, carded, combed or otherwise processed for spinning, of nylon or other polyamides",3
5506.20.00,"Synthetic staple fibers, carded, combed or otherwise processed for spinning, of polyesters",3
5506.30.00,"Synthetic (acrylic or modacrylic) staple fibers, carded, combed or otherwise processed for spinning",3
5506.40.00,"Synthetic staple fibers of polypropylene, carded, combed or otherwise processed for spinning",3
5506.90.01,"Other Synthetic staple fibers nesoi, carded, combed or otherwise processed for spinning",3
5507.00.00,"Artificial staple fibers, carded, combed or otherwise processed for spinning",3
5508.10.00,"Sewing thread of synthetic staple fibers, whether or not put up for retail sale",3
5508.20.00,"Sewing thread of artificial staple fibers, whether or not put up for retail sale",3
5509.11.00,"Yarn (other than sewing thread) containing 85% or more by weight of nylon/polyamide staple fibers, singles, not put up for retail sale",3
5509.12.00,"Yarn (other than sewing thread) cont. 85% or more by weight of nylon/polyamide staple fibers, multiple or cabled, not put up for retail sale",3
5509.21.00,"Yarn (other than sewing thread) containing 85% or more by weight of polyester staple fibers, singles, not put up for retail sale",3
5509.22.00,"Yarn (other than sewing thread) cont. 85% or more by weight of polyester staple fibers, multiple or cabled, not put up for retail sale",3
5509.31.00,"Yarn (not sewing thread) cont. 85% or more by weight of acrylic or modacrylic staple fibers, singles, not put up for retail sale",3
5509.32.00,"Yarn (not sewing thread) cont. 85% or more by wt. of acrylic or modacrylic staple fibers,multiple or cabled,not put up for retail sale",3
5509.41.00,"Yarn (other than sewing thread) containing 85% or more by weight of synthetic staple fibers nesoi, singles, not put up for retail sale",3
5509.42.00,"Yarn (other than sewing thread) cont. 85% or more by weight of synthetic staple fibers nesoi, multiple or cabled, not put up for retail sale",3
5509.51.30,"Yarn (not sewing thread) of polyester staple fibers mixed mainly/solely with artificial staple fibers, single, not put up for retail sale 139 HTSUS Product Description Subheading",3
5509.51.60,"Yarn (not sewing thread) of polyester staple fibers mixed mainly/solely with artificial staple fibers, multiple, not put up for retail sale",3
5509.52.00,"Yarn (other than sewing thread) of polyester staple fibers mixed mainly/solely with wool or fine animal hair, not put up for retail sale",3
5509.53.00,"Yarn (other than sewing thread) of polyester staple fibers mixed mainly or solely with cotton, not put up for retail sale",3
5509.59.00,"Yarn (other than sewing thread) of polyester staple fibers nesoi, not put up for retail sale",3
5509.61.00,"Yarn (other than sewing thread) of acrylic or modacrylic staple fibers mixed with wool or fine animal hair, not put up for retail sale",3
5509.62.00,"Yarn (other than sewing thread) of acrylic or modacrylic staple fibers mixed mainly or solely with cotton, not put up for retail sale",3
5509.69.20,"Yarn (not sew thread) of acrylic/modacrylic staple fibers mixed mainly/solely w/artificial staple fibers, singles, not for retail sale",3
5509.69.40,"Yarn (not sewing thread) of acrylic/modacrylic staple fiber mixed mainly/solely w/artificial staple fiber,multiple or cabled,not retail sale",3
5509.69.60,"Yarn (other than sewing thread) of acrylic or modacrylic staple fibers nesoi, not put up for retail sale",3
5509.91.00,"Yarn (other than sewing thread) of synthetic staple fibers mixed mainly or solely with wool or fine animal hair, not put up for retail sale",3
5509.92.00,"Yarn (other than sewing thread) of synthetic staple fibers mixed mainly or solely with cotton, not put up for retail sale",3
5509.99.20,"Yarn (not sewing thread) of synthetic staple fibers nesoi, mixed mainly/solely w/artificial staple fibers, singles, not for retail sale",3
5509.99.40,"Yarn (not sewing thread) of synthetic staple fibers nesoi, mixed mainly/solely w/artificial staple fibers, multiple, not for retail sale",3
5509.99.60,"Yarn (other than sewing thread) of synthetic staple fibers nesoi, not put up for retail sale",3
5510.11.00,"Yarn (other than sewing thread) containing 85% or more by weight of artificial staple fibers, singles, not put up for retail sale",3
5510.12.00,"Yarn (other than sewing thread) cont. 85% or more by weight of artificial staple fibers, multiple or cabled, not put up for retail sale",3
5510.20.00,"Yarn (other than sewing thread) of artificial staple fibers mixed mainly or solely with wool or fine animal hair, not put up for retail sale",3
5510.30.00,"Yarn (other than sewing thread) of artificial staple fibers mixed mainly or solely with cotton, not put up for retail sale",3
5510.90.20,"Yarn (other than sewing thread) of artificial staple fibers mixed mainly/solely with synthetic staple fibers, singles, not for retail sale",3
5510.90.40,"Yarn (other than sewing thread) of artificial staple fibers mixed mainly/solely with synthetic staple fibers, multiple, not for retail sale",3
5510.90.60,"Yarn (other than sewing thread) of artificial staple fibers nesoi, not put up for retail sale",3
5511.10.00,"Yarn (other than sewing thread) of synthetic staple fibers, containing 85% or more by weight of such fibers, put up for retail sale",3
5511.20.00,"Yarn (other than sewing thread) of synthetic staple fibers, containing less than 85% by weight of such fibers, put up for retail sale",3
5511.30.00,"Yarn (other than sewing thread) of artificial staple fibers, put up for retail sale 140 HTSUS Product Description Subheading",3
5512.11.00,"Woven fabrics containing 85% or more by weight of polyester staple fibers, unbleached or bleached",3
5512.19.00,"Woven fabrics containing 85% or more by weight of polyester staple fibers, other than unbleached or bleached",3
5512.21.00,"Woven fabrics containing 85% or more by weight of acrylic or modacrylic staple fibers, unbleached or bleached",3
5512.29.00,"Woven fabrics containing 85% or more by weight of acrylic or modacrylic staple fibers, other than unbleached or bleached",3
5512.91.00,"Woven fabrics, containing 85% or more by weight of synthetic fibers nesoi, unbleached or bleached",3
5512.99.00,"Woven fabrics, containing 85% or more by weight of synthetic fibers nesoi, other than unbleached or bleached",3
5513.11.00,"Woven fabric of poly staple fiber,< 85% wt poly staple fibers,mixed mainly/solely w/cotton,wt n/o 170 g/m2,plain weave,unbleached/bleached",3
5513.12.00,"Woven 3-or 4-thread twill fabric of poly staple fib,< 85% poly staple fiber,mixed mainly/solely w/cotton,wt n/o 170 g/m2,unbleached/bleached",3
5513.13.00,"Woven fabrics of polyester staple fibers,< 85% polyester staple fibers, mixed mainly/solely w/cotton,n/o 170 g/m2,unbleached/bleached, nesoi",3
5513.19.00,"Woven fabrics of synthetic staple fibers nesoi, < 85% by weight of such fibers, mixed with cotton, n/o 170g/m2, unbleached or bleached",3
5513.21.00,"Woven fabrics of polyester staple fibers, < 85% polyester staple fibers, mixed mainly/solely w/cotton, not over 170 g/m2, plain weave, dyed",3
5513.23.01,"Woven fabrics of polyester staple fibers, < 85% by wt polyester staple fibers, mixed mainly/solely w/cotton, not over 170 g/m2, dyed, nesoi",3
5513.29.00,"Woven fabrics of synthetic staple fibers nesoi, < 85% by wt of such fibers, mixed mainly/solely w/cotton, weighing n/o 170g/m2, dyed, nesoi",3
5513.31.00,"Woven fabrics of poly staple fib,< 85% polyester staple fibers,mixed mainly/solely w/cotton,n/o 170 g/m2,plain weave,of yarns of dif. colors",3
5513.39.01,"Woven fabrics of synthetic staple fibers nesoi,< 85% by wt of such fibers, mixed mainly/solely w/cotton, n/o 170g/m2, of dif. colored yarns",3
5513.41.00,"Printed plain weave fabrics of poly staple fib,< 85% by weight polyester staple fibers, mixed mainly/solely with cotton, n/o 170g/m2",3
5513.49.10,"Printed 3-or 4-thread twill fabric of poly staple fib,incl cross twill,< 85% wt poly staple fibers,mixed mainly/solely w/cotton,n/o 170g/m2",3
5513.49.20,"Printed woven fabrics of polyester staple fibers, < 85% by wt polyester staple fibers, mixed mainly/solely with cotton, weighing n/o 170g/m2",3
5513.49.90,"Printed woven fabrics of synthetic staple fibers nesoi, < 85% by weight of such fibers, mixed mainly or solely with cotton, n/o 170g/m2",3
5514.11.00,"Plain weave fabrics of poly staple fiber,< 85% wt polyester staple fibers, mixed mainly/solely w/cotton, wt ov 170 g/m2, unbleached/bleached",3
5514.12.00,"Wov 3-or 4-thread twill fabric of poly staple fib,< 85% polyester staple fiber,mixed mainly/solely w/cotton,ov 170 g/m2,unbleached/bleached",3
5514.19.10,"Woven fabric of polyester staple fiber, < 85% wt polyester , mixed mainly/solely w/cotton, over 170 g/m2, unbleached/bleached",3
5514.19.90,"Unbleached or bleached woven fabric of synthetic staple fibers nesoi, < 85% by wt of such fibers, mixed mainly/solely w/cotton, over 170g/m2 141 HTSUS Product Description Subheading",3
5514.21.00,"Plain weave fabrics of polyester staple fiber, < 85% by wt polyester staple fibers, mixed mainly/solely with cotton, over 170 g/m2, dyed",3
5514.22.00,"Wov 3-or 4-thread twill fabric of poly staple fib,incl cross twill,< 85% poly staple fibers,mixed mainly/solely w/cotton,ov 170 g/m2, dyed",3
5514.23.00,"Woven fabrics of polyester staple fib, < 85% by wt polyester staple fibers, mixed mainly/solely w/cotton, over 170 g/m2, dyed, nesoi",3
5514.29.00,"Dyed woven fabrics of synthetic staple fibers nesoi, < 85% by weight of such fibers, mixed mainly or solely with cotton, over 170g/m2",3
5514.30.31,"Plain weave fabrics of poly staple fiber, < 85% polyester staple fibers, mixed mainly/solely with cotton,ov 170 g/m2,of yarns of dif. colors",3
5514.30.32,"Woven 3-or 4-thread twill fabric of poly staple fib,< 85% poly staple fibers,mixed mainly/solely w/cotton,ov 170 g/m2,of yarn of dif. colors",3
5514.30.33,"Woven fabrics of poly staple fiber,< 85% polyester staple fibers,mixed mainly/solely w/cotton,ov 170 g/m2,of yarns of different colors,nesoi",3
5514.30.39,"Woven fabrics of synthetic staple fibers nesoi, < 85% by wt of such fibers, mixed mainly/solely w/cotton, ov 170g/m2, of dif. colored yarns",3
5514.41.00,"Printed plain weave fabrics of polyester staple fiber, < 85% by wt polyester staple fibers, mixed mainly or solely with cotton, over 170g/m2",3
5514.42.00,"Printed 3-or 4-thread twill fab of poly staple fib,incl cross twill,< 85% by wt poly staple fibers, mixed mainly/solely w/cotton,ov 170g/m",3
5514.43.00,"Printed woven fabrics of polyester staple fiber, < 85% by wt polyester staple fibers, mixed mainly/solely with cotton, over 170g/m2, nesoi",3
5514.49.00,"Printed woven fabrics of synthetic staple fibers nesoi, < 85% by weight of such fibers, mixed mainly or solely with cotton, over 170g/m2",3
5515.11.00,"Woven fabrics of polyester staple fibers, mixed mainly or solely with viscose rayon staple fibers, nesoi",3
5515.12.00,"Woven fabrics of polyester staple fibers, mixed mainly or solely with man-made filaments, nesoi",3
