HTS_Code,Description,List
7219.21.00,"Stainless steel, width 600mm+, hot-rolled flat-rolled products, not in coils, w/thickness o/10 mm",4a
7219.22.00,"Stainless steel, width 600mm+, hot-rolled flat-rolled products, not in coils, w/thick. 4.75 mm or more but n/o 10 mm",4a
7219.23.00,"Stainless steel, width 600mm+, hot-rolled flat-rolled products, not in coils, w/thick. 3 mm or more but less than 4. 75 mm",4a
7219.24.00,"Stainless steel, width 600mm+, hot-rolled flat-rolled products, not in coils, w/thickness less than 3 mm",4a
7219.31.00,"Stainless steel, width 600mm+, cold-rolled flat-rolled products, w/thickness of 4.75 mm or more",4a
7219.32.00,"Stainless steel, width 600mm+, cold-rolled flat-rolled products, w/thickness of 3 mm or more but less than 4. 75 mm Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43413 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00111 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<211.91UA02NE HTS Subheading Product Description",4a
7219.33.00,"Stainless steel, width 600mm+, cold-rolled flat-rolled products, w/thickness o/1 mm but less than 3 mm",4a
7219.34.00,"Stainless steel, width 600mm+, cold-rolled flat-rolled products, w/thickness of 0.5 mm or more but n/o 1 mm",4a
7219.35.00,"Stainless steel, width 600mm+, cold-rolled flat-rolled products, w/thickness of less than 0.5 mm",4a
7219.90.00,"Stainless steel, width 600mm+, flat-rolled products, nesoi, further worked than cold-rolled",4a
7220.11.00,"Stainless steel, width less th/600mm, hot-rolled flat-rolled products, w/thickness of 4.75 mm or more",4a
7220.12.10,"Stainless steel, width 300m+ but less th/600mm, hot-rolled flat-rolled products, w/thickness of less than 4.75 mm",4a
7220.12.50,"Stainless steel, width less th/300mm, hot-rolled flat-rolled products, w/thickness of less than 4.75 mm",4a
7220.20.10,"Stainless steel, width 300+ but less th/600mm, cold-rolled flat-rolled products",4a
7220.20.60,"Stainless steel, width less th/300mm, cold-rolled flat-rolled products, w/thickness o/1.25 mm",4a
7220.20.70,"Stainless steel, width less th/300mm, cold-rolled flat-rolled products, w/ thickness of 0.25 mm but n/o 1.25 mm",4a
7220.20.80,"Stainless razor blade steel, width less th/300mm, cold-rolled flat-rolled, w/thickness n/o 0.25 mm",4a
7220.20.90,"Stainless steel (o/than razor blade steel), width less th/300mm, cold-rolled flat-rolled products, w/thickness n/o 0.25 mm",4a
7220.90.00,"Stainless steel, width less th/600mm, flat-rolled products further worked than cold-rolled",4a
7221.00.00,"Stainless steel, bars and rods in irregularly wound coils, hot-rolled",4a
7222.11.00,"Stainless steel, bars and rods, hot-rolled, hot-drawn or extruded, of circular cross-section",4a
7222.19.00,"Stainless steel, bars and rods, hot-rolled, hot-drawn or extruded, other than of circular cross- section",4a
7222.20.00,"Stainless steel, bars and rods, not further worked than cold-formed or cold-finished, nesoi",4a
7222.30.00,"Stainless steel, bars and rods, further worked than cold-formed or cold-finished, nesoi",4a
7222.40.30,"Stainless steel, angles, shapes & sections, hot-rolled, not drilled/punched or otherwise advanced",4a
7222.40.60,"Stainless steel, angles, shapes & sections, other than hot-rolled and not drilled/punched or otherwise advanced",4a
7223.00.10,"Stainless steel, round wire",4a
7223.00.50,"Stainless steel, flat wire",4a
7223.00.90,"Stainless steel, wire (other than round or flat wire)",4a
7224.10.00,"Alloy (a/than stainless) steel, ingots and other primary forms",4a
7224.90.00,"Alloy (a/than stainless) steel, semifinished products",4a
7225.11.00,"Alloy silicon electrical steel (grain-oriented), width 600mm+, flat-rolled products",4a
7225.19.00,"Alloy silicon electrical steel (other than grain-oriented), width 600mm+, flat-rolled products",4a
7225.30.11,"Alloy tool steel, width 600mm+, hot-rolled flat-rolled products, in coils, w/thick. of 4.75 mm or more",4a
7225.30.30,"Alloy (o/th stainless, silicon elect., hi-speed, or tool) steel, width 600mm+, hot-rolled flat- rolled products, in coils, w/thick 4.75mm+",4a
7225.30.51,"Alloy tool steel, width 600mm+, hot-rolled flat-rolled products, in coils, w/thick. of less than 4.75 mm 43414 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00112 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<311.91UA02NE HTS Subheading Product Description",4a
7225.30.70,"Alloy (o/th stainless, silicon elect., hi-speed, or tool) steel, width 600mm+, hot-rolled flat- rolled prod., in coils, w/thick less 4.75mm",4a
7225.40.11,"Alloy tool steel, width 600mm+, hot-rolled flat-rolled products, n/coils, w/thick. of 4.75 mm or more",4a
7225.40.30,"Alloy (o/th stainless, silicon elect., hi-speed, or tool) steel, width 600mm+, hot-rolled flat- rolled products, n/coils, w/thick 4.75mm+",4a
7225.40.51,"Alloy tool steel, width 600mm+, hot-rolled flat-rolled products, n/coils, w/thick. of less than 4.75 mm",4a
7225.40.70,"Alloy (o/th stainless, silicon elect., hi-speed, or tool) steel, width 600mm+, hot-rolled flat- rolled prod., n/coils, w/thick less 4.75mm",4a
7225.50.11,"Alloy tool steel, width 600mm+, cold-rolled flat-rolled products",4a
7225.50.60,"Alloy steel (o/ than tool), width 600mm+, cold-rolled flat-rolled products, w/thickness 4.75 mm or more",4a
7225.50.70,"Alloy heat-resisting steel, width 600mm+, cold-rolled flat-rolled products, w/thickness less than 4.75 mm",4a
7225.50.80,"Alloy steel (o/th heat-resisting), width 600mm+, cold-rolled flat-rolled products, w/thickness less than 4. 75 mm",4a
7225.91.00,"Alloy steel, width 600mm+, flat-rolled products further worked than cold-rolled, electrolytically plated or coated with zinc",4a
7225.92.00,"Alloy steel, width 600mm+, flat-rolled products further worked than cold-rolled, plated or coated with zinc (a/than electrolytically)",4a
7225.99.00,"Alloy steel, width 600mm+, flat-rolled products further worked than cold-rolled, nesoi",4a
7226.11.10,"Alloy silicon electrical steel (grain-oriented), width 300mm+ but less th/600mm, flat-rolled products",4a
7226.11.90,"Alloy silicon electrical steel (grain-oriented), width less th/300mm, flat-rolled products",4a
7226.19.10,"Alloy silicon electrical steel (a/than grain-oriented), width 300mm+ but less th/600mm, flat- rolled products",4a
7226.19.90,"Alloy silicon electrical steel (a/than grain-oriented), width less th/300mm, flat-rolled products",4a
7226.20.00,"Alloy high-speed steel, width less th/600mm, flat-rolled products of high-speed steel",4a
7226.91.05,"Alloy chipper knife tool steel (a/than hi-speed), width less th/600mm, hot-rolled flat-rolled products",4a
7226.91.15,"Alloy tool steel (a/than hi-speed/chipper knife), width 300mm+ but less th/600mm, hot- rolled flat-rolled products",4a
7226.91.25,"Alloy tool steel (a/than hi-speed/chipper knife), width less th/300mm, hot-rolled flat-rolled products",4a
7226.91.50,"Alloy steel (o/than silicon elect./tool), width less th/600mm, hot-rolled flat-rolled products, w/thickness of 4.75 mm or more",4a
7226.91.70,"Alloy steel (o/than silicon elect./tool), width 300mm+ but less th/600mm, hot-rolled flat- rolled products, w/thickness less than 4. 75 mm",4a
7226.91.80,"Alloy steel (o/than silicon elect./tool), width less th/300mm, hot-rolled flat-rolled products, w/thickness less than 4.75 mm",4a
7226.92.10,"Alloy tool steel (a/than hi-speed), width 300mm+ but less th/600mm, cold-rolled flat-rolled products",4a
7226.92.30,"Alloy tool steel (a/than hi-speed), width less th/300mm, cold-rolled flat-rolled products",4a
7226.92.50,"Alloy steel (o/than tool), width 300mm+ but less th/600mm, cold-rolled flat-rolled products Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43415 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00113 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<411.91UA02NE HTS Subheading Product Description",4a
7226.92.70,"Alloy steel (a/than tool), width less th/300mm, cold-rolled flat-rolled products, w/thickness n/o 0.25 mm",4a
7226.92.80,"Alloy steel (a/than tool), width less th/300mm, cold-rolled flat-rolled products, w/thickness o/0.25 mm",4a
7226.99.01,"Alloy steel, width less than 600mm, flat-rolled products further worked than cold-rolled, nesoi",4a
7227.10.00,"Alloy high-speed steel, bars and rods in irregularly wound coils, hmot-rolled",4a
7227.20.00,"Alloy silica-manganese steel, bars and rods in irregularly wound coils, hot-rolled",4a
7227.90.10,"Alloy tool steel (a/than hi-speed), bars & rods in irregular wound coils, hot-rolled, n/tempered, treated or partly manufactured",4a
7227.90.20,"Alloy tool steel (a/than hi-speed), bars and rods in irregularly wound coils, hot-rolled, nesoi",4a
7227.90.60,"Alloy steel (a/than hi-speed/silico-mang./tool) steel, bars and rods in irregularly wound coils, hot-rolled",4a
7228.10.00,"Alloy high-speed steel, bars and rods, a/than hot-rolled and in irregularly wound coils",4a
7228.20.10,"Alloy silica-manganese steel, bars and rods, not cold-formed, a/than hot-rolled and in irregularly wound coils",4a
7228.20.50,"Alloy silica-manganese steel, bars and rods, cold formed, a/than hot-rolled and in irregularly wound coils",4a
7228.30.20,"Alloy ball-bearing tool steel, bars and rods, not further worked than hot-rolled, hot-drawn or extruded",4a
7228.30.40,"Alloy chipper knife tool steel, bars and rods, not cold-formed & not further worked than hot- rolled, hot-drawn or extruded",4a
7228.30.60,"Alloy tool steel (a/than ball-bearing/chipper knife), bars and rods, not further worked than hot-rolled, hot-drawn or extruded",4a
7228.30.80,"Alloy steel (a/than hi-speed, silico-mang./tool), bars and rods, not further worked than hot- rolled, hot-drawn or extruded",4a
7228.40.00,"Alloy steel, bars and rods, not further worked than forged",4a
7228.50.10,"Alloy tool steel (a/than hi-speed), bars and rods, not further worked than cold-formed or cold-finished",4a
7228.50.50,"Alloy steel (a/than tool), bars and rods, not further worked than cold-formed or cold-finished",4a
7228.60.10,"Alloy tool steel (a/than hi-speed), bars and rods, further worked than hot-rolled, forged, cold-formed or cold-finished",4a
7228.60.60,"Alloy steel (a/than tool), bars and rods, further worked than hot-rolled, forged but not cold- formed",4a
7228.60.80,"Alloy steel (a/than tool), bars and rods, cold-formed",4a
7228.70.30,"Alloy steel, angles, shapes and sections, hot-rolled & not drilled/not punched and not otherwise advanced",4a
7228.70.60,"Alloy steel, angles, shapes and sections, a/than hot-rolled & not drilled/punced and not otherwise advanced",4a
7228.80.00,Alloy steel hollow drill bars and rods,4a
7229.20.00,"Alloy silica-manganese steel, wire",4a
7229.90.05,"Alloy high-speed steel, wire",4a
7229.90.10,"Alloy steel (a/than hi-speed/silico-mang.), flat wire",4a
7229.90.50,"Alloy steel (a/than hi-speed/silico-mang.), round wire",4a
7229.90.90,"Alloy steel (a/than hi-speed/silico-mang.), wire (a/than flat or round wire) 43416 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00114 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<511.91UA02NE HTS Subheading Product Description",4a
7301.10.00,"Iron or steel sheet piling, whether or not drilled, punched or made from assembled elements",4a
7302.10.10,"Iron or nonalloy steel, rails for railway or tramway tracks",4a
7302.10.50,"Alloy steel, rails for railway or tramway tracks",4a
7302.90.10,Sleepers (cross-ties) for railway or tramway track construction of iron or steel,4a
7302.90.90,"Railway or tramway track construction material and other materials specialized for joing or fixing rails, of iron or steel, nesoi",4a
7304.11.00,"Stainless steel, seamless line pipe used for oil or gas pipelines",4a
7304.19.10,"Iron (a/than cast) or nonalloy steel, seamless line pipe used for oil and gas pipelines",4a
7304.19.50,"Alloy (other than stainless) steel, seamless line pipe used for oil or gas pipelines",4a
7304.22.00,"Stainless steel, seamless drill pipe, of a kind used in drilling for oil or gas",4a
7304.23.60,"Alloy (other than stainless) steel, seamless drill pipe, of a kind used in drilling for oil or gas",4a
7304.24.30,"Stainless steel, seamless casing pipe, threaded or coupled, of a kind used in drilling for oil or gas",4a
7304.24.40,"Stainless steel, seamless casing pipe, not threaded or coupled, of a kind used in drilling for oil or gas",4a
7304.24.60,"Stainless steel, seamless tubing, of a kind used in drilling for oil or gas",4a
7304.29.10,"Iron (a/than cast) or nonalloy steel, seamless casing pipe, threaded or coupled, of a kind used in drilling for oil or gas",4a
7304.29.20,"Iron (a/than cast) or nonalloy steel, seamless casing pipe, not threaded or coupled, of a kind used in drilling for oil or gas",4a
7304.29.31,"Alloy (other than stainless) steel, seamless casing pipe, threaded or coupled, of a kind used in drilling for oil or gas",4a
7304.29.41,"Alloy (other than stainless) steel, seamless casing pipe, not threaded or coupled, of a kind used in drilling for oil or gas",4a
7304.29.50,"Iron (a/than cast) or nonalloy, seamless tubing, of a kind used in drilling for oil or gas",4a
7304.29.61,"Alloy (other than stainless) steel, seamless tubing, of a kind used in drilling for oil or gas",4a
7304.31.30,"Iron (a/than cast) or nonalloy steel, seamless, cold-drawn or cold-rolled, hollow bars w/circular cross section",4a
7304.31.60,"Iron (a/than cast) or nonalloy steel, seamless, cold-drawn or cold-rolled, tubes, pipes & hollow profiles, w/circular cross section, nesoi",4a
7304.39.00,"Iron (a/than cast) or nonalloy steel, seamless, not cold-drawn or cold-rolled, tubes, pipes and hollow prof., w/circular cross sect., nesoi",4a
7304.41.30,"Stainless steel, seamless, cold-drawn/cold-rolled, tubes, pipes and hollow profiles, w/circular cross section & extern. diam less than 19mm",4a
7304.41.60,"Stainless steel, seamless, cold-drawn/cold-rolled, tubes, pipes and hollow profiles, w/circular cross section & extern. diam of 19mm or more",4a
7304.49.00,"Stainless steel, seamless, not cold-drawn/cold-rolled, tubes, pipes and hollow profiles, w/circular cross section",4a
7304.51.10,"Alloy steel (a/than stainless), seamless, cold-drawn/cold-rolled, tubes, pipes, etc., w/circ. cross sect., for mfr of ball/roller bearings",4a
7304.51.50,"Alloy steel (a/than stainless), seamless, cold-drawn/cold-rolled, tubes, pipes and hollow profiles, w/circular cross section, nesoi",4a
7304.59.10,"Alloy steel (a/than stainless), seamless, n/cold-drawn/cold-rolled, tubes, pipes, etc. w/circ. cross sect., for mfr ball/roller bearings Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43417 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00115 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<611.91UA02NE HTS Subheading Product Description",4a
7304.59.20,"Alloy steel (a/than stainless), seamless, n/cold-drawn/cold-rolled, tubes, pipes, etc. w/circ. cross sect., for boilers, heaters, etc",4a
7304.59.60,"Heat-resisting alloy steel (a/than stainless), seamless, n/cold-drawn/cold-rolled, tubes, pipes, etc., w/circ. cross sect., nesoi",4a
7304.59.80,"Alloy steel (a/than heat-resist or stainless), seamless, n/cold-drawn/cold-rolled, tubes, pipes and hollow prof., w/circ. cross sect., nesoi",4a
7304.90.10,"Iron (a/than cast) or nonalloy steel, seamless, tubes, pipes and hollow profiles, a/than eire. cross sect., w/wall thickness of 4 mm or more",4a
7304.90.30,"Alloy steel (a/than stainless), seamless, tubes, pipes and hollow profiles, a/than eire. cross sect., w/wall thickness of 4 mm or more",4a
7304.90.50,"Iron (a/than cast) or nonalloy steel, seamless, tubes, pipes and hollow profiles, a/than eire. cross sect., w/wall thickness less than 4 mm",4a
